"NBN Atlas record ID","Occurrence ID","Licence","Rightsholder","Scientific name","Taxon author","Name qualifier","Common name","Species ID (TVK)","Taxon Rank","Occurrence status","Start date","Start date day","Start date month","Start date year","End date","End date day","End date month","End date year","Locality","OSGR","Latitude (WGS84)","Longitude (WGS84)","Coordinate uncertainty (m)","Verbatim depth","Recorder","Determiner","Individual count","Abundance","Abundance scale","Organism scope","Organism remarks","Sex","Life stage","Occurrence remarks","Identification verification status","Basis of record","Survey key","Dataset name","Dataset ID","Data provider","Data provider ID","Institution code","Kingdom","Phylum","Class","Order","Family","Genus","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Vitality"
"d2652718-dc55-4513-b491-822096b4eea3","158489919","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-14","14","07","2010","","","","","","NS49","56.122496","-4.494957","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NS","NS49","","","United Kingdom","Scotland","alive"
"d25ac5f7-e4e1-4e93-be63-e728989157fc","160162059","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NO59","57.043871","-2.743256","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO59","","","United Kingdom","Scotland","alive"
"d1870909-ba90-4515-8ce3-6707bb9a1ef7","CI00001100004C3H","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-20","20","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","2","","","","2 Juvenile (Exact)","","juvenile","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"cf86528e-779c-40bb-b7c7-c838c096f777","CI00001100004BY6","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","3","","","","3 Adult (Exact)","","adult","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"ce386278-4d4d-4218-9a4e-c53363805163","CI00001100004BZ3","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-13","13","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 2 juvenile","multiple abundances","","2 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"cafd9219-b9a6-47e2-adfc-0eb00635d811","CI00001100004C0C","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-15","15","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 2 juvenile","multiple abundances","","2 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"caba3312-2049-4f9e-8d71-f5fc9e63ce9e","152914419","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-10","10","07","2010","","","","","","NH79","57.926771","-4.112245","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH79","","","United Kingdom","Scotland","alive"
"c316ac87-762f-481b-a5cb-6300b47ef742","CI00001100004BSR","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-01","01","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 2 juvenile","multiple abundances","","2 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"c0b1f56c-c2aa-42f3-99c6-d4a8c5642998","144553129","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-12","12","07","2010","","","","","","NT33","55.604251","-3.033237","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NT","NT33","","","United Kingdom","Scotland","alive"
"b7c5b784-994d-4ce8-a915-246aae2f5d7d","CI00001100004BYL","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-12","12","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 3 juvenile","multiple abundances","","2 Adult (Exact); 3 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"b717950a-4910-4f68-a17c-8229cc860143","154029227","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-06","06","07","2010","","","","","","NX45","54.865693","-4.416703","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NX","NX45","","","United Kingdom","Scotland","alive"
"b64ec6e6-24e0-4300-9599-49ad8376023b","155144450","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NX99","55.23799","-3.652795","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NX","NX99","","","United Kingdom","Scotland","alive"
"a8cfc7cd-135c-4063-aac9-44eb9fcd4efc","146221776","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NJ62","57.314216","-2.582689","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NJ","NJ62","","","United Kingdom","Scotland","alive"
"a3f78148-9575-4076-8fe2-d33a8e36d0ec","144553120","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-12","12","07","2010","","","","","","NO65","56.685422","-2.572939","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO65","","","United Kingdom","Scotland","alive"
"a0e16b82-3c39-42f1-bb81-a552a76771cb","CI00001100004C6S","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-26","26","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","1 adult; 2 juvenile","multiple abundances","","1 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"a0108cb3-647f-4cd6-bfa1-7587203fed0e","CI00001100004BVZ","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-06","06","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 2 juvenile","multiple abundances","","2 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"9dd87755-a129-4735-a9c0-01593bfe7848","CI00001100004XVY","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-12","12","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","1","","","","1 fledgling (Exact)","","fledgling","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"9a2b4504-d12f-48d9-a243-54359acf0810","8007","CC-BY","NatureSpot, and Biological Records Centre","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-02","02","07","2010","","","","","","SK80","52.6","-0.8","7071.1","","Chris Lythall","","1","","","","","","","","Accepted","HumanObservation","NatureSpot | Records","All taxa records for Leicestershire and Rutland","dr855","NatureSpot","dp154","","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","SK","SK80","","","United Kingdom","England",""
"94bc2221-5a58-44db-bc5c-5d6c4b867445","160162026","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NH66","57.654603","-4.264014","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH66","","","United Kingdom","Scotland","alive"
"93cb9f5d-fdd4-43c8-bf70-c081b8a5b0bc","154587502","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-01","01","07","2010","","","","","","NO35","56.682207","-3.062574","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO35","","","United Kingdom","Scotland","alive"
"90642eba-73d0-4271-b5cb-6f08c3dfae88","159605414","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-08","08","07","2010","","","","","","NN02","56.376959","-5.159537","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NN","NN02","","","United Kingdom","Scotland","alive"
"8f3c0023-b37f-4096-87e7-764e0664f7a3","152914443","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NN50","56.215409","-4.339705","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NN","NN50","","","United Kingdom","Scotland","alive"
"8c63399e-53f6-40ec-b3c0-d2c536b3595d","159605436","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-13","13","07","2010","","","","","","NS49","56.122496","-4.494957","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NS","NS49","","","United Kingdom","Scotland","alive"
"8b874a6b-2263-4d89-83cd-1f9ce350c384","150683795","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-15","15","07","2010","","","","","","NH22","57.282003","-4.904824","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH22","","","United Kingdom","Scotland","alive"
"8a957477-911d-4e2f-bf9f-f2b357be86b1","154029184","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-19","19","07","2010","","","","","","NH81","57.211278","-3.9056","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH81","","","United Kingdom","Scotland","alive"
"88d10d35-1423-4569-a283-ccd7ef317c7c","145109014","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-06","06","07","2010","","","","","","NH70","57.118886","-4.066028","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH70","","","United Kingdom","Scotland","alive"
"88ce29b3-ac96-4733-8456-e2481a9823c6","147894190","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-25","25","07","2010","","","","","","NT33","55.604251","-3.033237","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NT","NT33","","","United Kingdom","Scotland","alive"
"87b8347b-e7e4-4235-a103-04c16dd4a4d1","159047411","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-06","06","07","2010","","","","","","NX76","54.963904","-3.953936","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NX","NX76","","","United Kingdom","Scotland","alive"
"867e66a5-4ca3-4842-91ba-4e9367450280","CI00001100004C6A","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-25","25","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 4 adult","multiple abundances","","2 Juvenile (Exact); 4 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"83c35713-7b7f-45b8-ab48-0b0d9aade998","158489881","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-27","27","07","2010","","","","","","NH77","57.747252","-4.101761","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH77","","","United Kingdom","Scotland","alive"
"83706df5-dad7-49bf-aa0e-404d2f676344","CI00001100004C8X","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-30","30","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 3 adult","multiple abundances","","2 Juvenile (Exact); 3 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"7bb2647c-a89d-49a9-98c1-9fbf09369a2b","147336354","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-06","06","07","2010","","","","","","SK80","52.636102","-0.74541","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","SK","SK80","","","United Kingdom","England","alive"
"7a93f3cd-136d-4ad3-a83c-1e911775aa4b","150126444","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-22","22","07","2010","","","","","","NS49","56.122496","-4.494957","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NS","NS49","","","United Kingdom","Scotland","alive"
"74e5f8dd-8712-4586-95f2-580b72e22b56","CI00001100004C8H","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-29","29","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 5 adult","multiple abundances","","2 Juvenile (Exact); 5 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"7445a34c-7eff-4a8e-a0e2-50c3c1e68986","153470677","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-06","06","07","2010","","","","","","NJ26","57.668602","-3.258912","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NJ","NJ26","","","United Kingdom","Scotland","alive"
"6f38566e-fe20-428f-b38f-f8e467b22dfb","CI00001100004C7X","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-28","28","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 3 adult","multiple abundances","","2 Juvenile (Exact); 3 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"6dbb32bf-9b1b-4c8d-bbbe-41c32e4febb2","151798210","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-10","10","07","2010","","","","","","NH77","57.747252","-4.101761","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH77","","","United Kingdom","Scotland","alive"
"6d015675-16db-4e6d-a6fb-416345463a0a","149009997","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-15","15","07","2010","","","","","","NH92","57.303467","-3.744369","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH92","","","United Kingdom","Scotland","alive"
"6cc779d4-3ebf-4935-b16b-3ab83ad4f2c5","155701276","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-13","13","07","2010","","","","","","SK80","52.636102","-0.74541","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","SK","SK80","","","United Kingdom","England","alive"
"69acda58-a937-4073-9216-6bae22a6140b","152914456","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-08","08","07","2010","","","","","","NR89","56.099255","-5.458428","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NR","NR89","","","United Kingdom","Scotland","alive"
"68ca0950-32a0-4373-b73c-2fb78838f4e5","155144425","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NJ51","57.223516","-2.746866","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NJ","NJ51","","","United Kingdom","Scotland","alive"
"65aee3fe-0b64-42a3-8718-125e8403f535","CI00001100004C7B","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-27","27","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 3 adult","multiple abundances","","2 Juvenile (Exact); 3 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"64f85d78-d446-48c2-870c-afccd192a78e","158489925","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-25","25","07","2010","","","","","","NT30","55.334731","-3.02621","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NT","NT30","","","United Kingdom","Scotland","alive"
"61a4fe1b-0ebc-4ea1-8bc4-74da7519cd56","CI00001100004C1C","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-17","17","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","4","","","","4 Adult (Exact)","","adult","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"5ffdaf83-3090-4b71-8286-107310723199","CI00001100004BXH","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-09","09","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 2 juvenile","multiple abundances","","2 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"5c234a97-c64d-4478-a55e-a640caef89e1","143995918","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-13","13","07","2010","","","","","","NN50","56.215409","-4.339705","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NN","NN50","","","United Kingdom","Scotland","alive"
